p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7.47544490987729e-188,2.59698198903266,0.613,0.343,1.49508898197546e-184,4,Cd7
0,2.59426976865402,0.855,0.473,0,4,S100a6
9.9483834421842e-121,2.59144511905482,0.644,0.538,1.98967668843684e-117,4,Ptpre
4.52843469896959e-151,2.58808933263104,0.528,0.206,9.05686939793918e-148,4,Tlr7
6.37692878237602e-226,2.57966304718173,0.68,0.499,1.2753857564752e-222,4,Gm4258
2.70515246759698e-223,2.57550711967629,0.679,0.422,5.41030493519397e-220,4,Cd300a
0,2.57400933301871,0.776,0.428,0,4,March1
2.13784562258822e-241,2.56339684322728,0.694,0.473,4.27569124517644e-238,4,Cd300c2
3.90720683025087e-300,2.55526799909336,0.813,0.599,7.81441366050174e-297,4,Runx3
1.10336621023119e-147,2.53980256041239,0.63,0.442,2.20673242046238e-144,4,Tm6sf1
8.67359572847504e-257,2.5395722322219,0.756,0.548,1.73471914569501e-253,4,Pik3ap1
1.19022857866353e-104,2.53764503711469,0.502,0.339,2.38045715732706e-101,4,Plagl1
7.91118237707064e-23,2.53157839259047,0.414,0.267,1.58223647541413e-19,4,Ifit3
4.27840933399843e-110,2.52921380648356,0.361,0.078,8.55681866799685e-107,4,Cd300e
0,2.52855407044809,0.942,0.551,0,4,Arhgap15
5.34975040957133e-89,2.52808336464485,0.534,0.312,1.06995008191427e-85,4,Zfp521
2.70579006319247e-17,2.50063773266339,0.466,0.376,5.41158012638493e-14,4,2900052N01Rik
1.67449824646542e-06,2.49765838926838,0.453,0.413,0.00334899649293083,4,Bmp2
1.62172869156064e-67,2.49591665174391,0.594,0.512,3.24345738312128e-64,4,Ier3
1.19107894362536e-299,2.4899446504546,0.799,0.569,2.38215788725071e-296,4,Rin2
5.88278510906375e-17,2.45835099292358,0.515,0.5,1.17655702181275e-13,4,Lrp8
1.46264413516765e-238,2.45278523351127,0.739,0.506,2.9252882703353e-235,4,Abcg3
2.15524699866963e-292,2.45228487651307,0.814,0.624,4.31049399733927e-289,4,Bbs9
0,2.4495502529086,0.779,0.418,0,4,Gm26740
3.51670176163923e-118,2.44862817424138,0.606,0.417,7.03340352327846e-115,4,Ms4a6b
2.26368817169705e-267,2.4430879113409,0.62,0.306,4.52737634339411e-264,4,Plaur
3.16405162403622e-238,2.42936281034166,0.805,0.629,6.32810324807244e-235,4,Plekhm3
3.75916512697884e-51,2.42066705645027,0.575,0.47,7.51833025395768e-48,4,Gpr141
5.68810746369421e-280,2.41955299928768,0.772,0.535,1.13762149273884e-276,4,Zfp36l2
0,2.41498747574017,0.346,0.024,0,4,Olfml2a
2.085152806408e-117,2.41368183349242,0.601,0.441,4.17030561281601e-114,4,Tgm2
3.16036582414223e-304,2.40802937368976,0.861,0.664,6.32073164828446e-301,4,Stk17b
3.2226262652671e-248,2.39286129215582,0.751,0.512,6.44525253053420e-245,4,Cd180
8.01185335618277e-44,2.37125327831882,0.485,0.313,1.60237067123655e-40,4,Esrrg
0,2.36628085535006,0.864,0.626,0,4,Ciita
2.55734160129865e-302,2.36293444372957,0.77,0.507,5.1146832025973e-299,4,Ckb
2.15563084226558e-298,2.34689298152055,0.694,0.419,4.31126168453116e-295,4,Pecam1
1.81116966170563e-193,2.32500914719715,0.717,0.516,3.62233932341126e-190,4,Hcls1
4.12001570844627e-238,2.31876103187177,0.79,0.598,8.24003141689254e-235,4,Itpr1
1.43600357680994e-306,2.31561014393429,0.813,0.585,2.87200715361989e-303,4,Fgr
0,2.28866040694682,0.877,0.629,0,4,Pid1
1.80525035784636e-90,2.28177220274514,0.592,0.489,3.61050071569271e-87,4,Pstpip2
7.19058680712816e-284,2.26799966574158,0.745,0.49,1.43811736142563e-280,4,Lcp2
6.65655076698571e-228,2.26331875619665,0.723,0.521,1.33131015339714e-224,4,Map2k6
0,2.26009142096288,0.881,0.565,0,4,Plbd1
3.44775855647896e-269,2.2578722780858,0.845,0.663,6.89551711295792e-266,4,Elmsan1
1.38838661271409e-98,2.25473836947596,0.539,0.337,2.77677322542818e-95,4,Vegfa
2.19165199475636e-213,2.2541687020249,0.787,0.603,4.38330398951271e-210,4,Abr
6.96232064321468e-180,2.24185522348936,0.738,0.568,1.39246412864294e-176,4,Tns3
2.43261960522873e-243,2.240116934887,0.739,0.514,4.86523921045746e-240,4,Cd53
0,2.22118732887245,0.884,0.671,0,4,Hdac9
1.52940137445542e-279,2.21394958271379,0.076,0.325,3.05880274891084e-276,4,Ednrb
6.98309799580707e-145,2.20115960377244,0.666,0.502,1.39661959916141e-141,4,Hk2
0,2.18220305810766,0.906,0.53,0,4,Wdfy4
5.77195151525925e-112,2.17553496814626,0.439,0.188,1.15439030305185e-108,4,Clec10a
5.59668509110691e-178,2.1642687798267,0.75,0.584,1.11933701822138e-174,4,Rilpl2
4.64256276271217e-251,2.16236940684104,0.803,0.598,9.28512552542434e-248,4,Card11
4.35863193604904e-97,2.16141514573948,0.644,0.564,8.71726387209807e-94,4,Gch1
7.53658324587459e-214,2.16129117489339,0.764,0.56,1.50731664917492e-210,4,Kit
3.91343759742403e-211,2.16124732254861,0.777,0.558,7.82687519484806e-208,4,Gsn
2.46279729112899e-76,2.15859328903176,0.542,0.421,4.92559458225797e-73,4,Ppp1r9a
4.88610127464952e-14,2.15767888449767,0.209,0.302,9.77220254929905e-11,4,Grm8
2.29949468939882e-271,2.14608852351434,0.777,0.522,4.59898937879763e-268,4,Ptpn22
2.23991427085788e-21,2.14384028714808,0.186,0.14,4.47982854171575e-18,4,Nxph2
2.7246390932198e-69,2.12918770197799,0.594,0.499,5.4492781864396e-66,4,Ccl9
7.3445394873571e-111,2.12874705469284,0.65,0.51,1.46890789747142e-107,4,Rnd3
3.62902973138658e-58,2.1190481637622,0.605,0.519,7.25805946277316e-55,4,Klrd1
2.68306130047502e-09,2.11395290506258,0.442,0.384,5.36612260095004e-06,4,Abcb1b
6.65334700021968e-212,2.11326490592472,0.611,0.366,1.33066940004394e-208,4,Tarm1
3.47899564939319e-19,2.11268951431446,0.47,0.369,6.95799129878639e-16,4,Ifi203
1.94405326127912e-85,2.11133998446231,0.555,0.386,3.88810652255824e-82,4,Cd4
1.60882340629255e-239,2.10138030433943,0.762,0.568,3.2176468125851e-236,4,Dhx40
3.44313068574075e-73,2.10043553234305,0.233,0.333,6.8862613714815e-70,4,Ifit1bl1
5.64726181929929e-152,2.10025822885963,0.331,0.067,1.12945236385986e-148,4,Dab2
4.86100268293169e-116,2.09190194525685,0.63,0.48,9.72200536586338e-113,4,Mndal
2.98685510639934e-238,2.0904145562496,0.792,0.629,5.97371021279869e-235,4,Ier2
2.50653036523395e-229,2.08404591524522,0.825,0.624,5.01306073046789e-226,4,Dock4
0,2.0823721399976,0.915,0.684,0,4,Alcam
3.25382363093689e-162,2.08230655342928,0.76,0.616,6.50764726187377e-159,4,Ube2e2
1.50850430537289e-177,2.0754463678237,0.36,0.06,3.01700861074578e-174,4,4930447C04Rik
9.12846872204276e-83,2.07455069990269,0.614,0.508,1.82569374440855e-79,4,Pola1
2.82637810828455e-245,2.06835901340392,0.878,0.721,5.65275621656911e-242,4,Cd86
1.61089698011291e-129,2.05584555239137,0.621,0.412,3.22179396022581e-126,4,Itgb7
1.24773035188004e-198,2.05297427648337,0.778,0.605,2.49546070376008e-195,4,Cd80
0,2.02791596433419,0.543,0.068,0,4,Fut7
1.28373354622765e-156,2.02109560310146,0.67,0.496,2.5674670924553e-153,4,Sash1
1.34272352016958e-260,2.01900715652932,0.496,0.156,2.68544704033916e-257,4,S100a3
4.00924940315269e-261,2.01150181288871,0.835,0.659,8.01849880630538e-258,4,Gm2a
1.10599306965605e-105,2.00699922055558,0.388,0.224,2.2119861393121e-102,4,Mdga2
0,1.99407577946433,0.38,0.036,0,4,Cnr1
1.26374590889702e-147,1.98901353545973,0.61,0.385,2.52749181779404e-144,4,Entpd1
1.34205207207685e-273,1.98557782031602,0.789,0.533,2.6841041441537e-270,4,Cybb
5.09006724270943e-127,1.97904937255626,0.518,0.312,1.01801344854189e-123,4,Trp63
2.38033777502058e-80,1.97597613360466,0.499,0.332,4.76067555004116e-77,4,Nxpe2
2.64182161102425e-81,1.97274356663789,0.598,0.497,5.2836432220485e-78,4,Gadd45g
9.70541352161145e-108,1.96076015920349,0.652,0.551,1.94108270432229e-104,4,Fosl2
0,1.94351759329188,0.966,0.843,0,4,Plek
1.76751207501118e-212,1.93243108647233,0.807,0.625,3.53502415002235e-209,4,Adam22
3.74147235297864e-142,1.89696961561247,0.807,0.699,7.48294470595729e-139,4,Grasp
1.86018414467577e-35,1.89507354171947,0.396,0.189,3.72036828935154e-32,4,Atp1a3
0,1.8753118547985,0.929,0.671,0,4,Fcer1g
9.95679313067547e-241,1.87308711559582,0.859,0.71,1.99135862613509e-237,4,Slc38a1
4.78930379454286e-21,1.86810510329803,0.47,0.374,9.57860758908572e-18,4,Vamp5
3.36761903373777e-69,1.8651431431156,0.449,0.208,6.73523806747555e-66,4,Eya1
3.43163367757948e-131,1.86327933890539,0.327,0.052,6.86326735515897e-128,4,Siglech
1.19980619752808e-90,1.85431385022036,0.445,0.268,2.39961239505615e-87,4,Gm47077
4.92113933860196e-179,1.84709285241808,0.664,0.478,9.84227867720392e-176,4,Satb1
6.12786340154694e-269,1.83712237468952,0.876,0.66,1.22557268030939e-265,4,H2-DMa
1.34888631191681e-210,1.83710757103491,0.806,0.624,2.69777262383363e-207,4,Eif4g3
8.64770996973719e-136,1.83474487540129,0.658,0.479,1.72954199394744e-132,4,Myo1e
7.30834745424962e-198,1.83316584229768,0.852,0.722,1.46166949084992e-194,4,Fos
2.5484515784674e-99,1.83063653712333,0.645,0.519,5.0969031569348e-96,4,Rac2
1.85938019732829e-141,1.82388942246465,0.498,0.131,3.71876039465658e-138,4,Clec4a3
9.1050836924702e-201,1.81533339912812,0.762,0.579,1.82101673849404e-197,4,Zfp710
8.63207970697606e-241,1.80986145346575,0.811,0.598,1.72641594139521e-237,4,Man2b1
1.7930603687751e-07,1.80851464061398,0.053,0.222,0.000358612073755019,4,Mpo
1.61820134808464e-139,1.80769534166873,0.661,0.5,3.23640269616928e-136,4,Srgap3
5.96356807636421e-121,1.80324872280488,0.638,0.508,1.19271361527284e-117,4,Gm4107
2.05127820466605e-19,1.79852897763028,0.471,0.36,4.1025564093321e-16,4,Samd9l
6.87160592969419e-221,1.791548794306,0.864,0.668,1.37432118593884e-217,4,Dock5
6.72177260132427e-120,1.79121198876151,0.41,0.167,1.34435452026486e-116,4,Trim30c
3.10153073372009e-250,1.79110309084795,0.878,0.718,6.20306146744019e-247,4,Ikzf1
0,1.78402846156475,0.947,0.796,0,4,Slc8a1
1.32348349331558e-275,1.7619721002169,0.917,0.779,2.64696698663116e-272,4,Jarid2
4.99331106151403e-55,1.761757483964,0.255,0.17,9.98662212302805e-52,4,Dach2
1.16990399003396e-45,1.7564923564791,0.505,0.401,2.33980798006793e-42,4,Eepd1
7.5561378760069e-24,1.75620496434153,0.093,0.234,1.51122757520138e-20,4,Slc22a27
4.91644926489125e-103,1.74433443719103,0.732,0.633,9.83289852978249e-100,4,Klf4
4.64016970037068e-235,1.74388821217111,0.786,0.573,9.28033940074136e-232,4,Slc9a9
3.70409769859136e-180,1.74285851459796,0.761,0.609,7.40819539718271e-177,4,Prkch
1.21760105799913e-201,1.7359105027442,0.668,0.44,2.43520211599825e-198,4,Adgre4
9.89316763538889e-147,1.73125200417286,0.702,0.52,1.97863352707778e-143,4,Arid5b
6.20755312781367e-108,1.7265566846664,0.536,0.316,1.24151062556273e-104,4,Pltp
5.40465048471669e-126,1.72451033665387,0.791,0.687,1.08093009694334e-122,4,Lrrk2
2.31100182140153e-47,1.71752464261507,0.549,0.448,4.62200364280307e-44,4,Slamf8
0,1.71458095603131,0.451,0.107,0,4,Fcer2a
0,1.71182055014782,0.868,0.651,0,4,Ifngr1
6.67188954489479e-198,1.70230420773255,0.736,0.494,1.33437790897896e-194,4,Ifitm3
1.11982478675597e-121,1.70113203893437,0.637,0.512,2.23964957351194e-118,4,Trim36
2.48732383754286e-103,1.70107354985964,0.599,0.446,4.97464767508572e-100,4,Unc119
4.45365394337155e-127,1.69015797759537,0.711,0.561,8.90730788674311e-124,4,Il1b
5.91917744897899e-281,1.68808294807222,0.946,0.849,1.1838354897958e-277,4,Btg2
6.61249983170197e-155,1.68753484727745,0.907,0.838,1.32249996634039e-151,4,Immp2l
1.05494070650262e-68,1.68307799416646,0.591,0.489,2.10988141300524e-65,4,Gm15155
1.88194727878144e-198,1.67737487174086,0.834,0.659,3.76389455756289e-195,4,Adgre5
2.26880530894711e-266,1.67503211460226,0.933,0.805,4.53761061789422e-263,4,Cdk14
2.40689309194148e-13,1.67384071692627,0.499,0.447,4.81378618388295e-10,4,Serpina3g
5.27058734872409e-76,1.66680435529692,0.576,0.453,1.05411746974482e-72,4,Lpcat2
5.99168512056055e-62,1.66116726845692,0.604,0.546,1.19833702411211e-58,4,Gm34907
6.3250716093923e-248,1.65912203974458,0.89,0.744,1.26501432187846e-244,4,Syk
1.44783608348604e-141,1.65603066475374,0.674,0.527,2.89567216697208e-138,4,Emp3
1.05532855078479e-140,1.65325719859185,0.465,0.196,2.11065710156958e-137,4,Cd300lg
2.72641762388935e-139,1.64176445274247,0.656,0.467,5.45283524777869e-136,4,Ctsa
2.2959688040417e-64,1.6415501157855,0.204,0.331,4.5919376080834e-61,4,Ifit1
3.63404454620392e-98,1.64058538283489,0.81,0.711,7.26808909240784e-95,4,Runx2
1.99663652696629e-162,1.63835921994928,0.873,0.733,3.99327305393258e-159,4,Specc1
1.0392933992085e-175,1.63177399264268,0.705,0.446,2.078586798417e-172,4,Plac8
1.13875183361629e-220,1.61870504334888,0.859,0.652,2.27750366723259e-217,4,Gpr183
1.74283358712289e-143,1.61725590960135,0.541,0.289,3.48566717424577e-140,4,Lifr
2.22622459831764e-66,1.61716335042147,0.559,0.456,4.45244919663527e-63,4,Dthd1
3.29658501044684e-227,1.59670112133617,0.785,0.599,6.59317002089369e-224,4,Mctp1
1.38732767591726e-102,1.59066999868466,0.655,0.517,2.77465535183453e-99,4,Gpm6b
4.99679314001178e-171,1.58684933201304,0.894,0.811,9.99358628002355e-168,4,Jun
6.63565935786924e-124,1.56607354625735,0.751,0.618,1.32713187157385e-120,4,Ccrl2
8.61178012215112e-122,1.55597534481314,0.519,0.288,1.72235602443022e-118,4,Srm
7.82695294734052e-152,1.54975300514858,0.821,0.655,1.5653905894681e-148,4,Ctsc
3.89255660411843e-32,1.54591809461253,0.539,0.493,7.78511320823686e-29,4,Bzw2
1.33953733357281e-172,1.54035919621151,0.709,0.537,2.67907466714563e-169,4,Gng2
2.71912118398547e-89,1.5356393741874,0.607,0.518,5.43824236797094e-86,4,Bach2
1.72685218255949e-66,1.53540262538776,0.613,0.527,3.45370436511899e-63,4,Gcnt2
1.36218321599453e-18,1.50723716443741,0.531,0.5,2.72436643198906e-15,4,Trf
2.16569342066386e-06,1.50506902419211,0.344,0.346,0.00433138684132773,4,Ifitm1
1.95064900065382e-110,1.50445139403478,0.691,0.581,3.90129800130764e-107,4,Slc15a2
5.02538168430637e-99,1.49728449069438,0.638,0.512,1.00507633686127e-95,4,Ildr1
8.74556518915966e-215,1.49587500038729,0.541,0.285,1.74911303783193e-211,4,Opcml
4.46435912506307e-171,1.49094028761201,0.799,0.641,8.92871825012613e-168,4,Plekho2
1.71863599786597e-51,1.48443817850479,0.52,0.351,3.43727199573194e-48,4,Ifi27l2a
1.32321910508739e-14,1.48300684628106,0.387,0.456,2.64643821017478e-11,4,2610528A11Rik
4.35041033311346e-135,1.4795038009844,0.753,0.6,8.70082066622693e-132,4,Arhgap26
2.05801255397523e-176,1.47875841207202,0.381,0.111,4.11602510795046e-173,4,Vit
5.93097631913087e-95,1.476982175689,0.583,0.418,1.18619526382617e-91,4,Pvt1
8.61831721780496e-22,1.47551703434,0.544,0.498,1.72366344356099e-18,4,Apba1
1.09869140263219e-83,1.46960394501296,0.518,0.331,2.19738280526438e-80,4,Emilin2
7.24908295005256e-238,1.45809677386203,0.52,0.211,1.44981659001051e-234,4,1700020L24Rik
4.45460767363013e-155,1.45141752110813,0.746,0.624,8.90921534726027e-152,4,Sik1
1.08867891044802e-94,1.44530618867068,0.624,0.494,2.17735782089603e-91,4,Ano6
2.43512877423823e-106,1.44501356744185,0.765,0.647,4.87025754847645e-103,4,Nedd9
5.41739180230507e-105,1.4428794977598,0.366,0.11,1.08347836046101e-101,4,Cpe
5.27583181061907e-78,1.42351823875275,0.687,0.572,1.05516636212381e-74,4,Pkib
2.59900834208142e-21,1.41899049759182,0.31,0.361,5.19801668416284e-18,4,Hes1
7.76078633798179e-187,1.39557788455926,0.882,0.755,1.55215726759636e-183,4,Inpp5d
1.77208887206986e-153,1.39271776083335,0.775,0.639,3.54417774413972e-150,4,H2-DMb1
1.98239108539007e-132,1.39005605108929,0.798,0.644,3.96478217078015e-129,4,Klri1
4.5147424290841e-34,1.38915232303311,0.08,0.247,9.0294848581682e-31,4,Gm36899
1.57873421521635e-117,1.38075787146708,0.755,0.617,3.1574684304327e-114,4,Gns
2.11961117777027e-58,1.37559382806935,0.598,0.486,4.23922235554053e-55,4,Ldha
7.57784082552802e-50,1.37025078526862,0.627,0.53,1.5155681651056e-46,4,Acer3
1.02806716670616e-92,1.36971042708223,0.718,0.611,2.05613433341231e-89,4,Ptgs2
1.18623745977949e-58,1.36795378305823,0.64,0.528,2.37247491955897e-55,4,Rnf213
5.08383562483523e-277,1.36290371794824,0.966,0.869,1.01676712496705e-273,4,Mbnl1
9.24988663680876e-12,1.36116109128928,0.53,0.534,1.84997732736175e-08,4,March3
4.14372496168417e-67,1.35901273953593,0.537,0.412,8.28744992336835e-64,4,Adamts10
4.02317143050533e-46,1.35450569600187,0.594,0.536,8.04634286101065e-43,4,Uck2
8.54934653913846e-12,1.35117090161159,0.484,0.458,1.70986930782769e-08,4,Ifi207
6.0415852526613e-23,1.34625228340619,0.506,0.483,1.20831705053226e-19,4,Ttn
2.16187056067587e-59,1.3392590196524,0.18,0.271,4.32374112135175e-56,4,Kdr
4.83681078301387e-06,1.33767174168876,0.478,0.464,0.00967362156602773,4,Meis1
3.28757148117087e-172,1.32838302333789,0.087,0.279,6.57514296234174e-169,4,Abca13
1.45078109607907e-48,1.32241142990029,0.576,0.49,2.90156219215815e-45,4,Setbp1
2.50690964171447e-160,1.31534500706693,0.892,0.776,5.01381928342893e-157,4,Tmem131
0,1.31500594829907,0.984,0.872,0,4,H2-Ab1
8.93205260901256e-96,1.31009925498747,0.137,0.402,1.78641052180251e-92,4,Cxcl10
4.21695403498147e-61,1.3049697605726,0.646,0.548,8.43390806996294e-58,4,Gm33843
4.889536314417e-25,1.29880241526889,0.511,0.467,9.77907262883401e-22,4,Taf4b
8.04458916559285e-151,1.2957719308001,0.895,0.815,1.60891783311857e-147,4,Fosb
6.50790019637302e-178,1.28550275217813,0.403,0.118,1.3015800392746e-174,4,Abca6
8.76341241256214e-228,1.28411840744174,0.935,0.764,1.75268248251243e-224,4,Zeb2
1.43440065096381e-56,1.2830301651916,0.636,0.508,2.86880130192762e-53,4,Ifitm2
5.1750970481218e-24,1.27619377815139,0.37,0.483,1.03501940962436e-20,4,Slc44a5
3.28858213107843e-07,1.27399892117051,0.2,0.153,0.000657716426215686,4,Ifi44
1.51587616363618e-22,1.26411396654528,0.3,0.077,3.03175232727235e-19,4,Nccrp1
1.16061638199807e-23,1.25934797841701,0.462,0.371,2.32123276399614e-20,4,Ckap4
4.96073776851158e-11,1.25582453987119,0.368,0.412,9.92147553702317e-08,4,Il18
2.03708939560578e-49,1.2450732511716,0.734,0.688,4.07417879121157e-46,4,Tiparp
5.13881508164988e-168,1.24045058690457,0.522,0.228,1.02776301632998e-164,4,Cr2
7.36086387538802e-46,1.2387343307062,0.514,0.403,1.4721727750776e-42,4,Bambi
1.03783833120431e-95,1.23032467211657,0.685,0.547,2.07567666240862e-92,4,Lipa
1.66792259568159e-65,1.22555197131694,0.649,0.553,3.33584519136318e-62,4,1700025G04Rik
1.62366886418728e-36,1.22408495107277,0.478,0.349,3.24733772837456e-33,4,Fry
1.20878909823142e-50,1.22170951961394,0.584,0.475,2.41757819646285e-47,4,Cd68
1.0097620941246e-86,1.22105102655835,0.62,0.492,2.01952418824921e-83,4,Cdcp1
1.12242480065423e-07,1.21783691533031,0.51,0.473,0.000224484960130845,4,Lair1
1.5179417574157e-153,1.21718479137116,0.464,0.166,3.03588351483139e-150,4,Tnfsf8
5.65451998380790e-50,1.21110260445394,0.694,0.597,1.13090399676158e-46,4,Ahr
1.37847875849794e-129,1.19330001950138,0.854,0.707,2.75695751699589e-126,4,Arap2
2.1327292035549e-57,1.18928425278741,0.703,0.623,4.2654584071098e-54,4,Apobec1
4.95179375524125e-57,1.18863925262096,0.604,0.525,9.9035875104825e-54,4,Tent5a
2.13747491281402e-08,1.18272275139459,0.359,0.297,4.27494982562803e-05,4,Nrxn1
3.07613813877542e-45,1.18246649523399,0.455,0.295,6.15227627755084e-42,4,Bank1
3.69146598687123e-47,1.16569402278152,0.568,0.487,7.38293197374246e-44,4,Iqgap2
1.92711497650594e-87,1.16259647893587,0.582,0.458,3.85422995301188e-84,4,Nceh1
9.21575516283606e-66,1.15183816307107,0.553,0.41,1.84315103256721e-62,4,Dkk2
1.0776656283569e-142,1.14834899903827,0.933,0.85,2.15533125671381e-139,4,Malt1
6.81593973504659e-44,1.14673911164519,0.319,0.462,1.36318794700932e-40,4,Spon1
2.06351621520132e-40,1.14381513147588,0.618,0.583,4.12703243040263e-37,4,Fli1
1.57244560933186e-243,1.12393541535727,0.594,0.306,3.14489121866373e-240,4,Sdk1
2.03863287340524e-32,1.12226913951337,0.429,0.333,4.07726574681047e-29,4,Klf12
1.3642655255267e-102,1.10858365622915,0.594,0.449,2.7285310510534e-99,4,Ripor2
8.42008845559915e-44,1.10055779525052,0.53,0.45,1.68401769111983e-40,4,Hist1h1d
6.52548629036942e-69,1.09929962244068,0.678,0.567,1.30509725807388e-65,4,Camk2d
7.41961329383576e-54,1.09806891711753,0.597,0.504,1.48392265876715e-50,4,Hist1h1e
1.29502430639662e-27,1.09442511498578,0.288,0.414,2.59004861279324e-24,4,Prg2
1.26788026597462e-77,1.08234534604991,0.614,0.458,2.53576053194925e-74,4,Gm47283
4.2399142253065e-78,1.0696975786387,0.696,0.592,8.47982845061299e-75,4,Arl15
2.94285140820546e-41,1.05488475154194,0.492,0.357,5.88570281641091e-38,4,Cacnb2
4.06438769714068e-147,1.05319219693513,0.514,0.301,8.12877539428135e-144,4,Dpp6
2.65658084126533e-91,1.04473471399016,0.894,0.853,5.31316168253066e-88,4,Wipf1
2.30654907800376e-49,1.0437709467316,0.788,0.736,4.61309815600751e-46,4,Klf2
2.80274222724555e-13,1.03701374872601,0.39,0.469,5.6054844544911e-10,4,Nhsl1
4.92216640664527e-46,1.03172729089995,0.44,0.318,9.84433281329055e-43,4,Atp13a2
7.53352303369963e-13,1.02421812688784,0.467,0.412,1.50670460673993e-09,4,Gab3
1.44632007444506e-181,5.41209184449968,0.81,0.736,2.89264014889012e-178,5,Gm26917
7.18588572152065e-10,2.56587508388578,0.243,0.274,1.43717714430413e-06,5,Hist2h2bb
5.08680874814257e-17,2.47617892800986,0.027,0.168,1.01736174962851e-13,5,Slc44a3
2.33663667531687e-16,2.40288869410399,0.184,0.293,4.67327335063374e-13,5,Nek10
5.40718596364957e-140,2.37648013777532,0.294,0.079,1.08143719272992e-136,5,Tafa2
2.47232152098063e-07,2.33419302120367,0.001,0.06,0.000494464304196127,5,Dsg1b
3.0568878525971e-45,2.32428932048393,0.249,0.034,6.1137757051942e-42,5,Ppp2r2b
5.45280347469359e-26,2.27471911165522,0.181,0.313,1.09056069493872e-22,5,Tchh
2.26538658656203e-45,2.25306638209243,0.184,0.077,4.53077317312406e-42,5,Slc22a22
3.93976347648085e-49,2.19477627960919,0.267,0.172,7.8795269529617e-46,5,Cntn4
3.02830625621229e-78,2.17400737678395,0.451,0.313,6.05661251242458e-75,5,Mrgpra1
6.84561735368595e-14,2.16296204928812,0.407,0.413,1.36912347073719e-10,5,Ctnna2
1.69554681753875e-10,2.12018213334689,0.079,0.218,3.39109363507749e-07,5,Ch25h
8.90455385811683e-10,1.96559924532542,0.539,0.564,1.78091077162337e-06,5,Dpf3
1.83060969679184e-73,1.94811137566743,0.703,0.647,3.66121939358368e-70,5,St18
3.31618603479832e-18,1.89005952479203,0.478,0.474,6.63237206959663e-15,5,Slc44a5
1.74558770776788e-21,1.88135479182283,0.274,0.469,3.49117541553576e-18,5,Gm9750
3.1310119815269e-54,1.82589499965513,0.061,0.164,6.26202396305379e-51,5,Sycp2
3.70569078473624e-47,1.67346872701851,0.711,0.71,7.41138156947248e-44,5,Gm15987
1.43856698012502e-227,1.64399778760465,0.264,0.032,2.87713396025003e-224,5,Rarres1
